Date,IsHoliday,Month,Day,Hour,Minute,DayOfWeek,Season,Daylight time,Hora,EPV
11/22/2016 13:30,0,11,22,13,30,3,Autumn,winter-time,13:30,36.28
11/22/2016 13:45,0,11,22,13,45,3,Autumn,winter-time,13:45,32.57
11/22/2016 14:00,0,11,22,14,0,3,Autumn,winter-time,14:0,28.86
11/22/2016 14:15,0,11,22,14,15,3,Autumn,winter-time,14:15,23.37
11/22/2016 14:30,0,11,22,14,30,3,Autumn,winter-time,14:30,17.88
11/22/2016 14:45,0,11,22,14,45,3,Autumn,winter-time,14:45,12.39
11/22/2016 15:00,0,11,22,15,0,3,Autumn,winter-time,15:0,6.9
11/22/2016 15:15,0,11,22,15,15,3,Autumn,winter-time,15:15,14.2025
11/22/2016 15:30,0,11,22,15,30,3,Autumn,winter-time,15:30,21.505
11/22/2016 15:45,0,11,22,15,45,3,Autumn,winter-time,15:45,28.8075
11/22/2016 16:00,0,11,22,16,0,3,Autumn,winter-time,16:0,36.11
11/22/2016 16:15,0,11,22,16,15,3,Autumn,winter-time,16:15,27.2025
11/22/2016 16:30,0,11,22,16,30,3,Autumn,winter-time,16:30,18.295
11/22/2016 16:45,0,11,22,16,45,3,Autumn,winter-time,16:45,9.3875
11/22/2016 17:00,0,11,22,17,0,3,Autumn,winter-time,17:0,0.48
11/22/2016 17:15,0,11,22,17,15,3,Autumn,winter-time,17:15,0.36
11/22/2016 17:30,0,11,22,17,30,3,Autumn,winter-time,17:30,0.24
11/22/2016 17:45,0,11,22,17,45,3,Autumn,winter-time,17:45,0.12
11/22/2016 18:00,0,11,22,18,0,3,Autumn,winter-time,18:0,0
11/22/2016 18:15,0,11,22,18,15,3,Autumn,winter-time,18:15,0
11/22/2016 18:30,0,11,22,18,30,3,Autumn,winter-time,18:30,0
11/22/2016 18:45,0,11,22,18,45,3,Autumn,winter-time,18:45,0
11/22/2016 19:00,0,11,22,19,0,3,Autumn,winter-time,19:0,0
11/22/2016 19:15,0,11,22,19,15,3,Autumn,winter-time,19:15,0
11/22/2016 19:30,0,11,22,19,30,3,Autumn,winter-time,19:30,0
11/22/2016 19:45,0,11,22,19,45,3,Autumn,winter-time,19:45,0
11/22/2016 20:00,0,11,22,20,0,3,Autumn,winter-time,20:0,0
11/22/2016 20:15,0,11,22,20,15,3,Autumn,winter-time,20:15,0
11/22/2016 20:30,0,11,22,20,30,3,Autumn,winter-time,20:30,0
11/22/2016 20:45,0,11,22,20,45,3,Autumn,winter-time,20:45,0
11/22/2016 21:00,0,11,22,21,0,3,Autumn,winter-time,21:0,0
11/22/2016 21:15,0,11,22,21,15,3,Autumn,winter-time,21:15,0
11/22/2016 21:30,0,11,22,21,30,3,Autumn,winter-time,21:30,0
11/22/2016 21:45,0,11,22,21,45,3,Autumn,winter-time,21:45,0
11/22/2016 22:00,0,11,22,22,0,3,Autumn,winter-time,22:0,0
11/22/2016 22:15,0,11,22,22,15,3,Autumn,winter-time,22:15,0
11/22/2016 22:30,0,11,22,22,30,3,Autumn,winter-time,22:30,0
11/22/2016 22:45,0,11,22,22,45,3,Autumn,winter-time,22:45,0
11/22/2016 23:00,0,11,22,23,0,3,Autumn,winter-time,23:0,0
11/22/2016 23:15,0,11,22,23,15,3,Autumn,winter-time,23:15,0
11/22/2016 23:30,0,11,22,23,30,3,Autumn,winter-time,23:30,0
11/22/2016 23:45,0,11,22,23,45,3,Autumn,winter-time,23:45,0
11/23/2016 0:00,0,11,23,0,0,4,Autumn,winter-time,0:0,0
11/23/2016 0:15,0,11,23,0,15,4,Autumn,winter-time,0:15,0
11/23/2016 0:30,0,11,23,0,30,4,Autumn,winter-time,0:30,0
11/23/2016 0:45,0,11,23,0,45,4,Autumn,winter-time,0:45,0
11/23/2016 1:00,0,11,23,1,0,4,Autumn,winter-time,1:0,0
11/23/2016 1:15,0,11,23,1,15,4,Autumn,winter-time,1:15,0
11/23/2016 1:30,0,11,23,1,30,4,Autumn,winter-time,1:30,0
11/23/2016 1:45,0,11,23,1,45,4,Autumn,winter-time,1:45,0
11/23/2016 2:00,0,11,23,2,0,4,Autumn,winter-time,2:0,0
11/23/2016 2:15,0,11,23,2,15,4,Autumn,winter-time,2:15,0
11/23/2016 2:30,0,11,23,2,30,4,Autumn,winter-time,2:30,0
11/23/2016 2:45,0,11,23,2,45,4,Autumn,winter-time,2:45,0
11/23/2016 3:00,0,11,23,3,0,4,Autumn,winter-time,3:0,0
11/23/2016 3:15,0,11,23,3,15,4,Autumn,winter-time,3:15,0
11/23/2016 3:30,0,11,23,3,30,4,Autumn,winter-time,3:30,0
11/23/2016 3:45,0,11,23,3,45,4,Autumn,winter-time,3:45,0
11/23/2016 4:00,0,11,23,4,0,4,Autumn,winter-time,4:0,0
11/23/2016 4:15,0,11,23,4,15,4,Autumn,winter-time,4:15,0
11/23/2016 4:30,0,11,23,4,30,4,Autumn,winter-time,4:30,0
11/23/2016 4:45,0,11,23,4,45,4,Autumn,winter-time,4:45,0
11/23/2016 5:00,0,11,23,5,0,4,Autumn,winter-time,5:0,0
11/23/2016 5:15,0,11,23,5,15,4,Autumn,winter-time,5:15,0
11/23/2016 5:30,0,11,23,5,30,4,Autumn,winter-time,5:30,0
11/23/2016 5:45,0,11,23,5,45,4,Autumn,winter-time,5:45,0
11/23/2016 6:00,0,11,23,6,0,4,Autumn,winter-time,6:0,0
11/23/2016 6:15,0,11,23,6,15,4,Autumn,winter-time,6:15,0
11/23/2016 6:30,0,11,23,6,30,4,Autumn,winter-time,6:30,0
11/23/2016 6:45,0,11,23,6,45,4,Autumn,winter-time,6:45,0
11/23/2016 7:00,0,11,23,7,0,4,Autumn,winter-time,7:0,0
11/23/2016 7:15,0,11,23,7,15,4,Autumn,winter-time,7:15,7.0225
11/23/2016 7:30,0,11,23,7,30,4,Autumn,winter-time,7:30,14.045
11/23/2016 7:45,0,11,23,7,45,4,Autumn,winter-time,7:45,21.0675
11/23/2016 8:00,0,11,23,8,0,4,Autumn,winter-time,8:0,28.09
11/23/2016 8:15,0,11,23,8,15,4,Autumn,winter-time,8:15,49.9575
11/23/2016 8:30,0,11,23,8,30,4,Autumn,winter-time,8:30,71.825
11/23/2016 8:45,0,11,23,8,45,4,Autumn,winter-time,8:45,93.6925
11/23/2016 9:00,0,11,23,9,0,4,Autumn,winter-time,9:0,115.56
11/23/2016 9:15,0,11,23,9,15,4,Autumn,winter-time,9:15,131.1825
11/23/2016 9:30,0,11,23,9,30,4,Autumn,winter-time,9:30,146.805
11/23/2016 9:45,0,11,23,9,45,4,Autumn,winter-time,9:45,162.4275
11/23/2016 10:00,0,11,23,10,0,4,Autumn,winter-time,10:0,178.05
11/23/2016 10:15,0,11,23,10,15,4,Autumn,winter-time,10:15,187.8475
11/23/2016 10:30,0,11,23,10,30,4,Autumn,winter-time,10:30,197.645
11/23/2016 10:45,0,11,23,10,45,4,Autumn,winter-time,10:45,207.4425
11/23/2016 11:00,0,11,23,11,0,4,Autumn,winter-time,11:0,217.24
11/23/2016 11:15,0,11,23,11,15,4,Autumn,winter-time,11:15,222.0075
11/23/2016 11:30,0,11,23,11,30,4,Autumn,winter-time,11:30,226.775
11/23/2016 11:45,0,11,23,11,45,4,Autumn,winter-time,11:45,231.5425
11/23/2016 12:00,0,11,23,12,0,4,Autumn,winter-time,12:0,236.31
11/23/2016 12:15,0,11,23,12,15,4,Autumn,winter-time,12:15,235.9225
11/23/2016 12:30,0,11,23,12,30,4,Autumn,winter-time,12:30,235.535
11/23/2016 12:45,0,11,23,12,45,4,Autumn,winter-time,12:45,235.1475
11/23/2016 13:00,0,11,23,13,0,4,Autumn,winter-time,13:0,234.76
11/23/2016 13:15,0,11,23,13,15,4,Autumn,winter-time,13:15,228.98
11/23/2016 13:30,0,11,23,13,30,4,Autumn,winter-time,13:30,223.2
11/23/2016 13:45,0,11,23,13,45,4,Autumn,winter-time,13:45,217.42
11/23/2016 14:00,0,11,23,14,0,4,Autumn,winter-time,14:0,211.64
11/23/2016 14:15,0,11,23,14,15,4,Autumn,winter-time,14:15,201.075
11/23/2016 14:30,0,11,23,14,30,4,Autumn,winter-time,14:30,190.51
11/23/2016 14:45,0,11,23,14,45,4,Autumn,winter-time,14:45,179.945
11/23/2016 15:00,0,11,23,15,0,4,Autumn,winter-time,15:0,169.38
11/23/2016 15:15,0,11,23,15,15,4,Autumn,winter-time,15:15,153.5575
11/23/2016 15:30,0,11,23,15,30,4,Autumn,winter-time,15:30,137.735
11/23/2016 15:45,0,11,23,15,45,4,Autumn,winter-time,15:45,121.9125
11/23/2016 16:00,0,11,23,16,0,4,Autumn,winter-time,16:0,106.09
11/23/2016 16:15,0,11,23,16,15,4,Autumn,winter-time,16:15,84.3425
11/23/2016 16:30,0,11,23,16,30,4,Autumn,winter-time,16:30,62.595
11/23/2016 16:45,0,11,23,16,45,4,Autumn,winter-time,16:45,40.8475
11/23/2016 17:00,0,11,23,17,0,4,Autumn,winter-time,17:0,19.1
11/23/2016 17:15,0,11,23,17,15,4,Autumn,winter-time,17:15,14.325
11/23/2016 17:30,0,11,23,17,30,4,Autumn,winter-time,17:30,9.55
11/23/2016 17:45,0,11,23,17,45,4,Autumn,winter-time,17:45,4.775
11/23/2016 18:00,0,11,23,18,0,4,Autumn,winter-time,18:0,0
11/23/2016 18:15,0,11,23,18,15,4,Autumn,winter-time,18:15,0
11/23/2016 18:30,0,11,23,18,30,4,Autumn,winter-time,18:30,0
11/23/2016 18:45,0,11,23,18,45,4,Autumn,winter-time,18:45,0
11/23/2016 19:00,0,11,23,19,0,4,Autumn,winter-time,19:0,0
11/23/2016 19:15,0,11,23,19,15,4,Autumn,winter-time,19:15,0
11/23/2016 19:30,0,11,23,19,30,4,Autumn,winter-time,19:30,0
11/23/2016 19:45,0,11,23,19,45,4,Autumn,winter-time,19:45,0
11/23/2016 20:00,0,11,23,20,0,4,Autumn,winter-time,20:0,0
11/23/2016 20:15,0,11,23,20,15,4,Autumn,winter-time,20:15,0
11/23/2016 20:30,0,11,23,20,30,4,Autumn,winter-time,20:30,0
11/23/2016 20:45,0,11,23,20,45,4,Autumn,winter-time,20:45,0
11/23/2016 21:00,0,11,23,21,0,4,Autumn,winter-time,21:0,0
11/23/2016 21:15,0,11,23,21,15,4,Autumn,winter-time,21:15,0
11/23/2016 21:30,0,11,23,21,30,4,Autumn,winter-time,21:30,0
11/23/2016 21:45,0,11,23,21,45,4,Autumn,winter-time,21:45,0
11/23/2016 22:00,0,11,23,22,0,4,Autumn,winter-time,22:0,0
11/23/2016 22:15,0,11,23,22,15,4,Autumn,winter-time,22:15,0
11/23/2016 22:30,0,11,23,22,30,4,Autumn,winter-time,22:30,0
11/23/2016 22:45,0,11,23,22,45,4,Autumn,winter-time,22:45,0
11/23/2016 23:00,0,11,23,23,0,4,Autumn,winter-time,23:0,0
11/23/2016 23:15,0,11,23,23,15,4,Autumn,winter-time,23:15,0
11/23/2016 23:30,0,11,23,23,30,4,Autumn,winter-time,23:30,0
11/23/2016 23:45,0,11,23,23,45,4,Autumn,winter-time,23:45,0
11/24/2016 0:00,0,11,24,0,0,5,Autumn,winter-time,0:0,0
11/24/2016 0:15,0,11,24,0,15,5,Autumn,winter-time,0:15,0
11/24/2016 0:30,0,11,24,0,30,5,Autumn,winter-time,0:30,0
11/24/2016 0:45,0,11,24,0,45,5,Autumn,winter-time,0:45,0
11/24/2016 1:00,0,11,24,1,0,5,Autumn,winter-time,1:0,0
11/24/2016 1:15,0,11,24,1,15,5,Autumn,winter-time,1:15,0
11/24/2016 1:30,0,11,24,1,30,5,Autumn,winter-time,1:30,0
11/24/2016 1:45,0,11,24,1,45,5,Autumn,winter-time,1:45,0
11/24/2016 2:00,0,11,24,2,0,5,Autumn,winter-time,2:0,0
11/24/2016 2:15,0,11,24,2,15,5,Autumn,winter-time,2:15,0
11/24/2016 2:30,0,11,24,2,30,5,Autumn,winter-time,2:30,0
11/24/2016 2:45,0,11,24,2,45,5,Autumn,winter-time,2:45,0
11/24/2016 3:00,0,11,24,3,0,5,Autumn,winter-time,3:0,0
11/24/2016 3:15,0,11,24,3,15,5,Autumn,winter-time,3:15,0
11/24/2016 3:30,0,11,24,3,30,5,Autumn,winter-time,3:30,0
11/24/2016 3:45,0,11,24,3,45,5,Autumn,winter-time,3:45,0
11/24/2016 4:00,0,11,24,4,0,5,Autumn,winter-time,4:0,0
11/24/2016 4:15,0,11,24,4,15,5,Autumn,winter-time,4:15,0
11/24/2016 4:30,0,11,24,4,30,5,Autumn,winter-time,4:30,0
11/24/2016 4:45,0,11,24,4,45,5,Autumn,winter-time,4:45,0
11/24/2016 5:00,0,11,24,5,0,5,Autumn,winter-time,5:0,0
11/24/2016 5:15,0,11,24,5,15,5,Autumn,winter-time,5:15,0
11/24/2016 5:30,0,11,24,5,30,5,Autumn,winter-time,5:30,0
11/24/2016 5:45,0,11,24,5,45,5,Autumn,winter-time,5:45,0
11/24/2016 6:00,0,11,24,6,0,5,Autumn,winter-time,6:0,0
11/24/2016 6:15,0,11,24,6,15,5,Autumn,winter-time,6:15,0
11/24/2016 6:30,0,11,24,6,30,5,Autumn,winter-time,6:30,0
11/24/2016 6:45,0,11,24,6,45,5,Autumn,winter-time,6:45,0
11/24/2016 7:00,0,11,24,7,0,5,Autumn,winter-time,7:0,0
11/24/2016 7:15,0,11,24,7,15,5,Autumn,winter-time,7:15,6.685
11/24/2016 7:30,0,11,24,7,30,5,Autumn,winter-time,7:30,13.37
11/24/2016 7:45,0,11,24,7,45,5,Autumn,winter-time,7:45,20.055
11/24/2016 8:00,0,11,24,8,0,5,Autumn,winter-time,8:0,26.74
11/24/2016 8:15,0,11,24,8,15,5,Autumn,winter-time,8:15,48.76
11/24/2016 8:30,0,11,24,8,30,5,Autumn,winter-time,8:30,70.78
11/24/2016 8:45,0,11,24,8,45,5,Autumn,winter-time,8:45,92.8
11/24/2016 9:00,0,11,24,9,0,5,Autumn,winter-time,9:0,114.82
11/24/2016 9:15,0,11,24,9,15,5,Autumn,winter-time,9:15,130.4625
11/24/2016 9:30,0,11,24,9,30,5,Autumn,winter-time,9:30,146.105
11/24/2016 9:45,0,11,24,9,45,5,Autumn,winter-time,9:45,161.7475
11/24/2016 10:00,0,11,24,10,0,5,Autumn,winter-time,10:0,177.39
11/24/2016 10:15,0,11,24,10,15,5,Autumn,winter-time,10:15,187.325
11/24/2016 10:30,0,11,24,10,30,5,Autumn,winter-time,10:30,197.26
11/24/2016 10:45,0,11,24,10,45,5,Autumn,winter-time,10:45,207.195
11/24/2016 11:00,0,11,24,11,0,5,Autumn,winter-time,11:0,217.13
11/24/2016 11:15,0,11,24,11,15,5,Autumn,winter-time,11:15,221.8725
11/24/2016 11:30,0,11,24,11,30,5,Autumn,winter-time,11:30,226.615
11/24/2016 11:45,0,11,24,11,45,5,Autumn,winter-time,11:45,231.3575
11/24/2016 12:00,0,11,24,12,0,5,Autumn,winter-time,12:0,236.1
11/24/2016 12:15,0,11,24,12,15,5,Autumn,winter-time,12:15,235.6975
11/24/2016 12:30,0,11,24,12,30,5,Autumn,winter-time,12:30,235.295
11/24/2016 12:45,0,11,24,12,45,5,Autumn,winter-time,12:45,234.8925
11/24/2016 13:00,0,11,24,13,0,5,Autumn,winter-time,13:0,234.49
11/24/2016 13:15,0,11,24,13,15,5,Autumn,winter-time,13:15,228.815
11/24/2016 13:30,0,11,24,13,30,5,Autumn,winter-time,13:30,223.14
11/24/2016 13:45,0,11,24,13,45,5,Autumn,winter-time,13:45,217.465
11/24/2016 14:00,0,11,24,14,0,5,Autumn,winter-time,14:0,211.79
11/24/2016 14:15,0,11,24,14,15,5,Autumn,winter-time,14:15,201.2075
11/24/2016 14:30,0,11,24,14,30,5,Autumn,winter-time,14:30,190.625
11/24/2016 14:45,0,11,24,14,45,5,Autumn,winter-time,14:45,180.0425
11/24/2016 15:00,0,11,24,15,0,5,Autumn,winter-time,15:0,169.46
11/24/2016 15:15,0,11,24,15,15,5,Autumn,winter-time,15:15,153.675
11/24/2016 15:30,0,11,24,15,30,5,Autumn,winter-time,15:30,137.89
11/24/2016 15:45,0,11,24,15,45,5,Autumn,winter-time,15:45,122.105
11/24/2016 16:00,0,11,24,16,0,5,Autumn,winter-time,16:0,106.32
11/24/2016 16:15,0,11,24,16,15,5,Autumn,winter-time,16:15,84.505
11/24/2016 16:30,0,11,24,16,30,5,Autumn,winter-time,16:30,62.69
11/24/2016 16:45,0,11,24,16,45,5,Autumn,winter-time,16:45,40.875
11/24/2016 17:00,0,11,24,17,0,5,Autumn,winter-time,17:0,19.06
11/24/2016 17:15,0,11,24,17,15,5,Autumn,winter-time,17:15,14.295
11/24/2016 17:30,0,11,24,17,30,5,Autumn,winter-time,17:30,9.53
11/24/2016 17:45,0,11,24,17,45,5,Autumn,winter-time,17:45,4.765
11/24/2016 18:00,0,11,24,18,0,5,Autumn,winter-time,18:0,0
11/24/2016 18:15,0,11,24,18,15,5,Autumn,winter-time,18:15,0
11/24/2016 18:30,0,11,24,18,30,5,Autumn,winter-time,18:30,0
11/24/2016 18:45,0,11,24,18,45,5,Autumn,winter-time,18:45,0
11/24/2016 19:00,0,11,24,19,0,5,Autumn,winter-time,19:0,0
11/24/2016 19:15,0,11,24,19,15,5,Autumn,winter-time,19:15,0
11/24/2016 19:30,0,11,24,19,30,5,Autumn,winter-time,19:30,0
11/24/2016 19:45,0,11,24,19,45,5,Autumn,winter-time,19:45,0
11/24/2016 20:00,0,11,24,20,0,5,Autumn,winter-time,20:0,0
11/24/2016 20:15,0,11,24,20,15,5,Autumn,winter-time,20:15,0
11/24/2016 20:30,0,11,24,20,30,5,Autumn,winter-time,20:30,0
11/24/2016 20:45,0,11,24,20,45,5,Autumn,winter-time,20:45,0
11/24/2016 21:00,0,11,24,21,0,5,Autumn,winter-time,21:0,0
11/24/2016 21:15,0,11,24,21,15,5,Autumn,winter-time,21:15,0
11/24/2016 21:30,0,11,24,21,30,5,Autumn,winter-time,21:30,0
11/24/2016 21:45,0,11,24,21,45,5,Autumn,winter-time,21:45,0
11/24/2016 22:00,0,11,24,22,0,5,Autumn,winter-time,22:0,0
11/24/2016 22:15,0,11,24,22,15,5,Autumn,winter-time,22:15,0
11/24/2016 22:30,0,11,24,22,30,5,Autumn,winter-time,22:30,0
11/24/2016 22:45,0,11,24,22,45,5,Autumn,winter-time,22:45,0
11/24/2016 23:00,0,11,24,23,0,5,Autumn,winter-time,23:0,0
11/24/2016 23:15,0,11,24,23,15,5,Autumn,winter-time,23:15,0
11/24/2016 23:30,0,11,24,23,30,5,Autumn,winter-time,23:30,0
11/24/2016 23:45,0,11,24,23,45,5,Autumn,winter-time,23:45,0
11/25/2016 0:00,0,11,25,0,0,6,Autumn,winter-time,0:0,0
11/25/2016 0:15,0,11,25,0,15,6,Autumn,winter-time,0:15,0
11/25/2016 0:30,0,11,25,0,30,6,Autumn,winter-time,0:30,0
11/25/2016 0:45,0,11,25,0,45,6,Autumn,winter-time,0:45,0
11/25/2016 1:00,0,11,25,1,0,6,Autumn,winter-time,1:0,0
11/25/2016 1:15,0,11,25,1,15,6,Autumn,winter-time,1:15,0
11/25/2016 1:30,0,11,25,1,30,6,Autumn,winter-time,1:30,0
11/25/2016 1:45,0,11,25,1,45,6,Autumn,winter-time,1:45,0
11/25/2016 2:00,0,11,25,2,0,6,Autumn,winter-time,2:0,0
11/25/2016 2:15,0,11,25,2,15,6,Autumn,winter-time,2:15,0
11/25/2016 2:30,0,11,25,2,30,6,Autumn,winter-time,2:30,0
11/25/2016 2:45,0,11,25,2,45,6,Autumn,winter-time,2:45,0
11/25/2016 3:00,0,11,25,3,0,6,Autumn,winter-time,3:0,0
11/25/2016 3:15,0,11,25,3,15,6,Autumn,winter-time,3:15,0
11/25/2016 3:30,0,11,25,3,30,6,Autumn,winter-time,3:30,0
11/25/2016 3:45,0,11,25,3,45,6,Autumn,winter-time,3:45,0
11/25/2016 4:00,0,11,25,4,0,6,Autumn,winter-time,4:0,0
11/25/2016 4:15,0,11,25,4,15,6,Autumn,winter-time,4:15,0
11/25/2016 4:30,0,11,25,4,30,6,Autumn,winter-time,4:30,0
11/25/2016 4:45,0,11,25,4,45,6,Autumn,winter-time,4:45,0
11/25/2016 5:00,0,11,25,5,0,6,Autumn,winter-time,5:0,0
11/25/2016 5:15,0,11,25,5,15,6,Autumn,winter-time,5:15,0
11/25/2016 5:30,0,11,25,5,30,6,Autumn,winter-time,5:30,0
11/25/2016 5:45,0,11,25,5,45,6,Autumn,winter-time,5:45,0
11/25/2016 6:00,0,11,25,6,0,6,Autumn,winter-time,6:0,0
11/25/2016 6:15,0,11,25,6,15,6,Autumn,winter-time,6:15,0
11/25/2016 6:30,0,11,25,6,30,6,Autumn,winter-time,6:30,0
11/25/2016 6:45,0,11,25,6,45,6,Autumn,winter-time,6:45,0
11/25/2016 7:00,0,11,25,7,0,6,Autumn,winter-time,7:0,0
11/25/2016 7:15,0,11,25,7,15,6,Autumn,winter-time,7:15,6.195
11/25/2016 7:30,0,11,25,7,30,6,Autumn,winter-time,7:30,12.39
11/25/2016 7:45,0,11,25,7,45,6,Autumn,winter-time,7:45,18.585
11/25/2016 8:00,0,11,25,8,0,6,Autumn,winter-time,8:0,24.78
11/25/2016 8:15,0,11,25,8,15,6,Autumn,winter-time,8:15,46.665
11/25/2016 8:30,0,11,25,8,30,6,Autumn,winter-time,8:30,68.55
11/25/2016 8:45,0,11,25,8,45,6,Autumn,winter-time,8:45,90.435
11/25/2016 9:00,0,11,25,9,0,6,Autumn,winter-time,9:0,112.32
11/25/2016 9:15,0,11,25,9,15,6,Autumn,winter-time,9:15,127.84
11/25/2016 9:30,0,11,25,9,30,6,Autumn,winter-time,9:30,143.36
11/25/2016 9:45,0,11,25,9,45,6,Autumn,winter-time,9:45,158.88
11/25/2016 10:00,0,11,25,10,0,6,Autumn,winter-time,10:0,174.4
11/25/2016 10:15,0,11,25,10,15,6,Autumn,winter-time,10:15,184.265
11/25/2016 10:30,0,11,25,10,30,6,Autumn,winter-time,10:30,194.13
11/25/2016 10:45,0,11,25,10,45,6,Autumn,winter-time,10:45,203.995
11/25/2016 11:00,0,11,25,11,0,6,Autumn,winter-time,11:0,213.86
11/25/2016 11:15,0,11,25,11,15,6,Autumn,winter-time,11:15,218.6475
11/25/2016 11:30,0,11,25,11,30,6,Autumn,winter-time,11:30,223.435
11/25/2016 11:45,0,11,25,11,45,6,Autumn,winter-time,11:45,228.2225
11/25/2016 12:00,0,11,25,12,0,6,Autumn,winter-time,12:0,233.01
11/25/2016 12:15,0,11,25,12,15,6,Autumn,winter-time,12:15,232.7175
11/25/2016 12:30,0,11,25,12,30,6,Autumn,winter-time,12:30,232.425
11/25/2016 12:45,0,11,25,12,45,6,Autumn,winter-time,12:45,232.1325
11/25/2016 13:00,0,11,25,13,0,6,Autumn,winter-time,13:0,231.84
11/25/2016 13:15,0,11,25,13,15,6,Autumn,winter-time,13:15,226.3225
11/25/2016 13:30,0,11,25,13,30,6,Autumn,winter-time,13:30,220.805
11/25/2016 13:45,0,11,25,13,45,6,Autumn,winter-time,13:45,215.2875
11/25/2016 14:00,0,11,25,14,0,6,Autumn,winter-time,14:0,209.77
11/25/2016 14:15,0,11,25,14,15,6,Autumn,winter-time,14:15,199.315
11/25/2016 14:30,0,11,25,14,30,6,Autumn,winter-time,14:30,188.86
11/25/2016 14:45,0,11,25,14,45,6,Autumn,winter-time,14:45,178.405
11/25/2016 15:00,0,11,25,15,0,6,Autumn,winter-time,15:0,167.95
11/25/2016 15:15,0,11,25,15,15,6,Autumn,winter-time,15:15,152.28
11/25/2016 15:30,0,11,25,15,30,6,Autumn,winter-time,15:30,136.61
11/25/2016 15:45,0,11,25,15,45,6,Autumn,winter-time,15:45,120.94
11/25/2016 16:00,0,11,25,16,0,6,Autumn,winter-time,16:0,105.27
11/25/2016 16:15,0,11,25,16,15,6,Autumn,winter-time,16:15,83.4925
11/25/2016 16:30,0,11,25,16,30,6,Autumn,winter-time,16:30,61.715
11/25/2016 16:45,0,11,25,16,45,6,Autumn,winter-time,16:45,39.9375
11/25/2016 17:00,0,11,25,17,0,6,Autumn,winter-time,17:0,18.16
11/25/2016 17:15,0,11,25,17,15,6,Autumn,winter-time,17:15,13.62
11/25/2016 17:30,0,11,25,17,30,6,Autumn,winter-time,17:30,9.08
11/25/2016 17:45,0,11,25,17,45,6,Autumn,winter-time,17:45,4.54
11/25/2016 18:00,0,11,25,18,0,6,Autumn,winter-time,18:0,0
11/25/2016 18:15,0,11,25,18,15,6,Autumn,winter-time,18:15,0
11/25/2016 18:30,0,11,25,18,30,6,Autumn,winter-time,18:30,0
11/25/2016 18:45,0,11,25,18,45,6,Autumn,winter-time,18:45,0
11/25/2016 19:00,0,11,25,19,0,6,Autumn,winter-time,19:0,0
11/25/2016 19:15,0,11,25,19,15,6,Autumn,winter-time,19:15,0
11/25/2016 19:30,0,11,25,19,30,6,Autumn,winter-time,19:30,0
11/25/2016 19:45,0,11,25,19,45,6,Autumn,winter-time,19:45,0
11/25/2016 20:00,0,11,25,20,0,6,Autumn,winter-time,20:0,0
11/25/2016 20:15,0,11,25,20,15,6,Autumn,winter-time,20:15,0
11/25/2016 20:30,0,11,25,20,30,6,Autumn,winter-time,20:30,0
11/25/2016 20:45,0,11,25,20,45,6,Autumn,winter-time,20:45,0
11/25/2016 21:00,0,11,25,21,0,6,Autumn,winter-time,21:0,0
11/25/2016 21:15,0,11,25,21,15,6,Autumn,winter-time,21:15,0
11/25/2016 21:30,0,11,25,21,30,6,Autumn,winter-time,21:30,0
11/25/2016 21:45,0,11,25,21,45,6,Autumn,winter-time,21:45,0
11/25/2016 22:00,0,11,25,22,0,6,Autumn,winter-time,22:0,0
11/25/2016 22:15,0,11,25,22,15,6,Autumn,winter-time,22:15,0
11/25/2016 22:30,0,11,25,22,30,6,Autumn,winter-time,22:30,0
11/25/2016 22:45,0,11,25,22,45,6,Autumn,winter-time,22:45,0
11/25/2016 23:00,0,11,25,23,0,6,Autumn,winter-time,23:0,0
11/25/2016 23:15,0,11,25,23,15,6,Autumn,winter-time,23:15,0
11/25/2016 23:30,0,11,25,23,30,6,Autumn,winter-time,23:30,0
11/25/2016 23:45,0,11,25,23,45,6,Autumn,winter-time,23:45,0
11/26/2016 0:00,0,11,26,0,0,7,Autumn,winter-time,0:0,0
11/26/2016 0:15,0,11,26,0,15,7,Autumn,winter-time,0:15,0
11/26/2016 0:30,0,11,26,0,30,7,Autumn,winter-time,0:30,0
11/26/2016 0:45,0,11,26,0,45,7,Autumn,winter-time,0:45,0
11/26/2016 1:00,0,11,26,1,0,7,Autumn,winter-time,1:0,0
11/26/2016 1:15,0,11,26,1,15,7,Autumn,winter-time,1:15,0
11/26/2016 1:30,0,11,26,1,30,7,Autumn,winter-time,1:30,0
11/26/2016 1:45,0,11,26,1,45,7,Autumn,winter-time,1:45,0
11/26/2016 2:00,0,11,26,2,0,7,Autumn,winter-time,2:0,0
11/26/2016 2:15,0,11,26,2,15,7,Autumn,winter-time,2:15,0
11/26/2016 2:30,0,11,26,2,30,7,Autumn,winter-time,2:30,0
11/26/2016 2:45,0,11,26,2,45,7,Autumn,winter-time,2:45,0
11/26/2016 3:00,0,11,26,3,0,7,Autumn,winter-time,3:0,0
11/26/2016 3:15,0,11,26,3,15,7,Autumn,winter-time,3:15,0
11/26/2016 3:30,0,11,26,3,30,7,Autumn,winter-time,3:30,0
11/26/2016 3:45,0,11,26,3,45,7,Autumn,winter-time,3:45,0
11/26/2016 4:00,0,11,26,4,0,7,Autumn,winter-time,4:0,0
11/26/2016 4:15,0,11,26,4,15,7,Autumn,winter-time,4:15,0
11/26/2016 4:30,0,11,26,4,30,7,Autumn,winter-time,4:30,0
